MouseY,"cond[d,t]",Gender,Mouse,MouseX,Time,Trial,Age,ID
-0.8333333333333334,"[0.3, 0.6]",female,yes,-0.8614583333333333,1.025215699999535,12,23,987654321
-0.7981481481481482,"[0.3, 0.6]",female,yes,-0.8395833333333333,1.0354178999987198,12,23,987654321
-0.7759259259259259,"[0.3, 0.6]",female,yes,-0.8239583333333333,1.045658099999855,12,23,987654321
-0.7555555555555555,"[0.3, 0.6]",female,yes,-0.8104166666666667,1.0559935000001133,12,23,987654321
-0.7055555555555556,"[0.3, 0.6]",female,yes,-0.7791666666666667,1.0664144000002125,12,23,987654321
-0.6777777777777778,"[0.3, 0.6]",female,yes,-0.7635416666666667,1.0766740999988542,12,23,987654321
-0.6518518518518519,"[0.3, 0.6]",female,yes,-0.7479166666666667,1.086971499998981,12,23,987654321
-0.6314814814814815,"[0.3, 0.6]",female,yes,-0.734375,1.097307299998647,12,23,987654321
-0.5925925925925926,"[0.3, 0.6]",female,yes,-0.7104166666666667,1.10757939999894,12,23,987654321
-0.575925925925926,"[0.3, 0.6]",female,yes,-0.7010416666666667,1.1178272999986802,12,23,987654321
-0.5574074074074075,"[0.3, 0.6]",female,yes,-0.6927083333333334,1.1281158999991021,12,23,987654321
-0.5277777777777778,"[0.3, 0.6]",female,yes,-0.6802083333333333,1.1383993999988888,12,23,987654321
-0.5111111111111111,"[0.3, 0.6]",female,yes,-0.6739583333333333,1.1486974999988888,12,23,987654321
-0.49444444444444446,"[0.3, 0.6]",female,yes,-0.6697916666666667,1.15897909999876,12,23,987654321
-0.48148148148148145,"[0.3, 0.6]",female,yes,-0.665625,1.1692752999988443,12,23,987654321
-0.4685185185185185,"[0.3, 0.6]",female,yes,-0.6583333333333333,1.1795584999999846,12,23,987654321
-0.4648148148148148,"[0.3, 0.6]",female,yes,-0.6541666666666667,1.1898155999988376,12,23,987654321
-0.46296296296296297,"[0.3, 0.6]",female,yes,-0.6510416666666666,1.2000903999996808,12,23,987654321
-0.46296296296296297,"[0.3, 0.6]",female,yes,-0.646875,1.2105300000002899,12,23,987654321
-0.4703703703703704,"[0.3, 0.6]",female,yes,-0.6302083333333334,1.2213397999985318,12,23,987654321
-0.48333333333333334,"[0.3, 0.6]",female,yes,-0.6135416666666667,1.2315201000001252,12,23,987654321
-0.4962962962962963,"[0.3, 0.6]",female,yes,-0.5916666666666667,1.2417243999989296,12,23,987654321
-0.5185185185185185,"[0.3, 0.6]",female,yes,-0.5447916666666667,1.2520382000002428,12,23,987654321
-0.5277777777777778,"[0.3, 0.6]",female,yes,-0.5260416666666666,1.2623311999996076,12,23,987654321
-0.5407407407407407,"[0.3, 0.6]",female,yes,-0.5104166666666666,1.2725976000001538,12,23,987654321
-0.5703703703703704,"[0.3, 0.6]",female,yes,-0.4895833333333333,1.282919100000072,12,23,987654321
-0.5851851851851851,"[0.3, 0.6]",female,yes,-0.484375,1.2931717999999819,12,23,987654321
-0.6055555555555555,"[0.3, 0.6]",female,yes,-0.48125,1.303417499999341,12,23,987654321
-0.6240740740740741,"[0.3, 0.6]",female,yes,-0.478125,1.313689599999634,12,23,987654321
-0.674074074074074,"[0.3, 0.6]",female,yes,-0.47708333333333336,1.3239575999996305,12,23,987654321
-0.6962962962962963,"[0.3, 0.6]",female,yes,-0.4791666666666667,1.3342255999996269,12,23,987654321
-0.7222222222222222,"[0.3, 0.6]",female,yes,-0.4791666666666667,1.3445331000002625,12,23,987654321
-0.7814814814814814,"[0.3, 0.6]",female,yes,-0.478125,1.3547935999995389,12,23,987654321
-0.8037037037037037,"[0.3, 0.6]",female,yes,-0.478125,1.3650860999987344,12,23,987654321
-0.837037037037037,"[0.3, 0.6]",female,yes,-0.475,1.3753471999989415,12,23,987654321
-0.8611111111111112,"[0.3, 0.6]",female,yes,-0.46979166666666666,1.3855935999999929,12,23,987654321
-0.9,"[0.3, 0.6]",female,yes,-0.46041666666666664,1.395944199999576,12,23,987654321
-0.9166666666666666,"[0.3, 0.6]",female,yes,-0.4552083333333333,1.4080904000002192,12,23,987654321
-0.9333333333333333,"[0.3, 0.6]",female,yes,-0.45,1.4196073999992223,12,23,987654321
-0.9351851851851852,"[0.3, 0.6]",female,yes,-0.45,1.4301772999988316,12,23,987654321
-0.9351851851851852,"[0.3, 0.6]",female,yes,-0.45,1.4405021999991732,12,23,987654321
-0.9351851851851852,"[0.3, 0.6]",female,yes,-0.45,1.4508304999999382,12,23,987654321
-0.9351851851851852,"[0.3, 0.6]",female,yes,-0.45,1.461151499999687,12,23,987654321
-0.9351851851851852,"[0.3, 0.6]",female,yes,-0.45,1.4714514999996027,12,23,987654321
-0.9333333333333333,"[0.3, 0.6]",female,yes,-0.45,1.4817204999999376,12,23,987654321
-0.9296296296296296,"[0.3, 0.6]",female,yes,-0.45,1.4920860000001994,12,23,987654321
-0.9296296296296296,"[0.3, 0.6]",female,yes,-0.45,1.5023681999991823,12,23,987654321
-0.9296296296296296,"[0.3, 0.6]",female,yes,-0.4510416666666667,1.5126482999985456,12,23,987654321
-0.9277777777777778,"[0.3, 0.6]",female,yes,-0.4510416666666667,1.5229282999989664,12,23,987654321
-0.9277777777777778,"[0.3, 0.6]",female,yes,-0.4510416666666667,1.5332007999986672,12,23,987654321
-0.924074074074074,"[0.3, 0.6]",female,yes,-0.45208333333333334,1.543461600000228,12,23,987654321
-0.9185185185185185,"[0.3, 0.6]",female,yes,-0.45208333333333334,1.55375819999972,12,23,987654321
-0.9,"[0.3, 0.6]",female,yes,-0.45208333333333334,1.564230599999064,12,23,987654321
-0.8851851851851852,"[0.3, 0.6]",female,yes,-0.45208333333333334,1.574486599998636,12,23,987654321
-0.8703703703703703,"[0.3, 0.6]",female,yes,-0.45208333333333334,1.5847458999996888,12,23,987654321
-0.8388888888888889,"[0.3, 0.6]",female,yes,-0.45208333333333334,1.5950345000001107,12,23,987654321
-0.8203703703703704,"[0.3, 0.6]",female,yes,-0.45,1.6052781999987928,12,23,987654321
-0.8,"[0.3, 0.6]",female,yes,-0.44895833333333335,1.615564899999299,12,23,987654321
-0.7777777777777778,"[0.3, 0.6]",female,yes,-0.446875,1.625834799999211,12,23,987654321
-0.7314814814814815,"[0.3, 0.6]",female,yes,-0.4427083333333333,1.6361699999997654,12,23,987654321
-0.7092592592592593,"[0.3, 0.6]",female,yes,-0.43854166666666666,1.6464559999985795,12,23,987654321
-0.6888888888888889,"[0.3, 0.6]",female,yes,-0.434375,1.656812600000194,12,23,987654321
-0.6518518518518519,"[0.3, 0.6]",female,yes,-0.41770833333333335,1.6670715999989625,12,23,987654321
-0.6388888888888888,"[0.3, 0.6]",female,yes,-0.4125,1.6774198000002798,12,23,987654321
-0.6277777777777778,"[0.3, 0.6]",female,yes,-0.4010416666666667,1.687695699998585,12,23,987654321
-0.6166666666666667,"[0.3, 0.6]",female,yes,-0.39166666666666666,1.6979671999997663,12,23,987654321
-0.6055555555555555,"[0.3, 0.6]",female,yes,-0.3770833333333333,1.7084113000000798,12,23,987654321
-0.6055555555555555,"[0.3, 0.6]",female,yes,-0.375,1.718662299999778,12,23,987654321
-0.6037037037037037,"[0.3, 0.6]",female,yes,-0.371875,1.728906199999983,12,23,987654321
-0.6037037037037037,"[0.3, 0.6]",female,yes,-0.36875,1.7391970999997284,12,23,987654321
-0.6055555555555555,"[0.3, 0.6]",female,yes,-0.36875,1.7526292000002286,12,23,987654321
-0.6111111111111112,"[0.3, 0.6]",female,yes,-0.36770833333333336,1.7630272999995213,12,23,987654321
-0.6425925925925926,"[0.3, 0.6]",female,yes,-0.36041666666666666,1.7735308999999688,12,23,987654321
-0.6666666666666666,"[0.3, 0.6]",female,yes,-0.35520833333333335,1.7838028999995004,12,23,987654321
-0.6907407407407408,"[0.3, 0.6]",female,yes,-0.346875,1.7941240999989532,12,23,987654321
-0.7407407407407407,"[0.3, 0.6]",female,yes,-0.3302083333333333,1.8045495999995183,12,23,987654321
-0.7722222222222223,"[0.3, 0.6]",female,yes,-0.31979166666666664,1.8148067000001902,12,23,987654321
-0.7888888888888889,"[0.3, 0.6]",female,yes,-0.31354166666666666,1.8250799999987066,12,23,987654321
-0.825925925925926,"[0.3, 0.6]",female,yes,-0.30104166666666665,1.8353532000000996,12,23,987654321
-0.8388888888888889,"[0.3, 0.6]",female,yes,-0.29791666666666666,1.8456009000001359,12,23,987654321
-0.85,"[0.3, 0.6]",female,yes,-0.296875,1.855902100000094,12,23,987654321
-0.8629629629629629,"[0.3, 0.6]",female,yes,-0.29375,1.8662269999986165,12,23,987654321
-0.8759259259259259,"[0.3, 0.6]",female,yes,-0.29375,1.8768301000000065,12,23,987654321
-0.8814814814814815,"[0.3, 0.6]",female,yes,-0.29375,1.8871741000002658,12,23,987654321
-0.8870370370370371,"[0.3, 0.6]",female,yes,-0.29375,1.897493200000099,12,23,987654321
-0.8907407407407407,"[0.3, 0.6]",female,yes,-0.29375,1.9078859000001103,12,23,987654321
-0.8944444444444445,"[0.3, 0.6]",female,yes,-0.2947916666666667,1.9182201999992685,12,23,987654321
-0.8981481481481481,"[0.3, 0.6]",female,yes,-0.2947916666666667,1.9284947999985889,12,23,987654321
-0.9,"[0.3, 0.6]",female,yes,-0.2947916666666667,1.9387724999996863,12,23,987654321
-0.9018518518518519,"[0.3, 0.6]",female,yes,-0.2947916666666667,1.949084199999561,12,23,987654321
-0.9018518518518519,"[0.3, 0.6]",female,yes,-0.2947916666666667,1.9594626999987668,12,23,987654321
-0.9018518518518519,"[0.3, 0.6]",female,yes,-0.2947916666666667,1.9697973999991518,12,23,987654321
-0.9018518518518519,"[0.3, 0.6]",female,yes,-0.2947916666666667,1.9801160999995773,12,23,987654321
-0.9,"[0.3, 0.6]",female,yes,-0.2947916666666667,1.990400900000168,12,23,987654321
-0.8925925925925926,"[0.3, 0.6]",female,yes,-0.2947916666666667,2.0006990999991103,12,23,987654321
-0.8722222222222222,"[0.3, 0.6]",female,yes,-0.29270833333333335,2.0109868999988976,12,23,987654321
-0.8537037037037037,"[0.3, 0.6]",female,yes,-0.28958333333333336,2.0212523999998666,12,23,987654321
-0.8333333333333334,"[0.3, 0.6]",female,yes,-0.2864583333333333,2.0316330999994534,12,23,987654321
-0.8148148148148148,"[0.3, 0.6]",female,yes,-0.28541666666666665,2.042202399999951,12,23,987654321
-0.7907407407407407,"[0.3, 0.6]",female,yes,-0.28020833333333334,2.065906300000279,12,23,987654321
-0.7037037037037037,"[0.3, 0.6]",female,yes,-0.259375,2.076466499998787,12,23,987654321
-0.6833333333333333,"[0.3, 0.6]",female,yes,-0.24895833333333334,2.0869796999995742,12,23,987654321
-0.662962962962963,"[0.3, 0.6]",female,yes,-0.240625,2.0972679999995307,12,23,987654321
-0.6333333333333333,"[0.3, 0.6]",female,yes,-0.225,2.107570099999066,12,23,987654321
-0.6185185185185185,"[0.3, 0.6]",female,yes,-0.215625,2.117841799999951,12,23,987654321
-0.6037037037037037,"[0.3, 0.6]",female,yes,-0.20208333333333334,2.128117599999314,12,23,987654321
-0.5814814814814815,"[0.3, 0.6]",female,yes,-0.18125,2.1383351999993465,12,23,987654321
-0.5740740740740741,"[0.3, 0.6]",female,yes,-0.17604166666666668,2.1486050999992585,12,23,987654321
-0.5685185185185185,"[0.3, 0.6]",female,yes,-0.16875,2.1588789999987057,12,23,987654321
-0.5648148148148148,"[0.3, 0.6]",female,yes,-0.165625,2.1690992999992886,12,23,987654321
-0.5648148148148148,"[0.3, 0.6]",female,yes,-0.159375,2.1793521999989025,12,23,987654321
-0.5648148148148148,"[0.3, 0.6]",female,yes,-0.15729166666666666,2.1895929999991495,12,23,987654321
-0.5666666666666667,"[0.3, 0.6]",female,yes,-0.15625,2.1999109999997017,12,23,987654321
-0.5703703703703704,"[0.3, 0.6]",female,yes,-0.153125,2.2101863999996567,12,23,987654321
-0.5833333333333334,"[0.3, 0.6]",female,yes,-0.14583333333333334,2.2204931999986,12,23,987654321
-0.5907407407407408,"[0.3, 0.6]",female,yes,-0.14375,2.2307074000000284,12,23,987654321
-0.5962962962962963,"[0.3, 0.6]",female,yes,-0.140625,2.240988199999265,12,23,987654321
-0.6111111111111112,"[0.3, 0.6]",female,yes,-0.13541666666666666,2.2512903999995615,12,23,987654321
-0.6240740740740741,"[0.3, 0.6]",female,yes,-0.13229166666666667,2.261520500000188,12,23,987654321
-0.6333333333333333,"[0.3, 0.6]",female,yes,-0.13020833333333334,2.2717706999992515,12,23,987654321
-0.6444444444444445,"[0.3, 0.6]",female,yes,-0.12708333333333333,2.2820262999994156,12,23,987654321
-0.6814814814814815,"[0.3, 0.6]",female,yes,-0.11979166666666667,2.2924605999996857,12,23,987654321
-0.7,"[0.3, 0.6]",female,yes,-0.11458333333333333,2.3027296000000206,12,23,987654321
-0.7240740740740741,"[0.3, 0.6]",female,yes,-0.109375,2.312997999999425,12,23,987654321
-0.762962962962963,"[0.3, 0.6]",female,yes,-0.103125,2.323240399999122,12,23,987654321
-0.7833333333333333,"[0.3, 0.6]",female,yes,-0.1,2.3334878999994544,12,23,987654321
-0.7981481481481482,"[0.3, 0.6]",female,yes,-0.09895833333333333,2.3438451000001805,12,23,987654321
-0.8111111111111111,"[0.3, 0.6]",female,yes,-0.09583333333333334,2.354120399999374,12,23,987654321
-0.8314814814814815,"[0.3, 0.6]",female,yes,-0.09479166666666666,2.3645104999995965,12,23,987654321
-0.8425925925925926,"[0.3, 0.6]",female,yes,-0.09479166666666666,2.374751899998955,12,23,987654321
-0.8481481481481481,"[0.3, 0.6]",female,yes,-0.09479166666666666,2.3850454999992508,12,23,987654321
-0.8629629629629629,"[0.3, 0.6]",female,yes,-0.09583333333333334,2.395303799999965,12,23,987654321
-0.8685185185185185,"[0.3, 0.6]",female,yes,-0.096875,2.405548299999282,12,23,987654321
-0.8740740740740741,"[0.3, 0.6]",female,yes,-0.096875,2.4225807000002533,12,23,987654321
-0.8814814814814815,"[0.3, 0.6]",female,yes,-0.096875,2.4331763999998657,12,23,987654321
-0.8888888888888888,"[0.3, 0.6]",female,yes,-0.09791666666666667,2.4435354999986885,12,23,987654321
-0.8962962962962963,"[0.3, 0.6]",female,yes,-0.09791666666666667,2.4540595999988,12,23,987654321
-0.9037037037037037,"[0.3, 0.6]",female,yes,-0.09791666666666667,2.464339899999686,12,23,987654321
-0.9203703703703704,"[0.3, 0.6]",female,yes,-0.09791666666666667,2.474635099999432,12,23,987654321
-0.9259259259259259,"[0.3, 0.6]",female,yes,-0.09791666666666667,2.4848801999996795,12,23,987654321
-0.9314814814814815,"[0.3, 0.6]",female,yes,-0.096875,2.4951246000000538,12,23,987654321
-0.9351851851851852,"[0.3, 0.6]",female,yes,-0.096875,2.505428499998743,12,23,987654321
-0.937037037037037,"[0.3, 0.6]",female,yes,-0.09583333333333334,2.5156974000001355,12,23,987654321
-0.937037037037037,"[0.3, 0.6]",female,yes,-0.09583333333333334,2.525958399999581,12,23,987654321
-0.9351851851851852,"[0.3, 0.6]",female,yes,-0.09583333333333334,2.5362098999994487,12,23,987654321
-0.9185185185185185,"[0.3, 0.6]",female,yes,-0.09479166666666666,2.5464671999998245,12,23,987654321
-0.9037037037037037,"[0.3, 0.6]",female,yes,-0.09375,2.556696199999351,12,23,987654321
-0.8833333333333333,"[0.3, 0.6]",female,yes,-0.090625,2.5669978999994782,12,23,987654321
-0.8685185185185185,"[0.3, 0.6]",female,yes,-0.08854166666666667,2.5772645999986707,12,23,987654321
-0.8185185185185185,"[0.3, 0.6]",female,yes,-0.08229166666666667,2.5875405999995564,12,23,987654321
-0.7962962962962963,"[0.3, 0.6]",female,yes,-0.07916666666666666,2.597827800000232,12,23,987654321
-0.7722222222222223,"[0.3, 0.6]",female,yes,-0.07604166666666666,2.608090399999128,12,23,987654321
-0.7203703703703703,"[0.3, 0.6]",female,yes,-0.06770833333333333,2.618377099999634,12,23,987654321
-0.6962962962962963,"[0.3, 0.6]",female,yes,-0.0625,2.628686399999424,12,23,987654321
-0.6685185185185185,"[0.3, 0.6]",female,yes,-0.05625,2.63895169999887,12,23,987654321
-0.6481481481481481,"[0.3, 0.6]",female,yes,-0.04895833333333333,2.649223399999755,12,23,987654321
-0.6018518518518519,"[0.3, 0.6]",female,yes,-0.034375,2.6595195999998396,12,23,987654321
-0.5814814814814815,"[0.3, 0.6]",female,yes,-0.026041666666666668,2.669806099998823,12,23,987654321
-0.5611111111111111,"[0.3, 0.6]",female,yes,-0.015625,2.680114099999628,12,23,987654321
-0.5259259259259259,"[0.3, 0.6]",female,yes,0.0020833333333333333,2.690364199999749,12,23,987654321
-0.5148148148148148,"[0.3, 0.6]",female,yes,0.009375,2.700640899998689,12,23,987654321
-0.5037037037037037,"[0.3, 0.6]",female,yes,0.01875,2.710938999998689,12,23,987654321
-0.5,"[0.3, 0.6]",female,yes,0.023958333333333335,2.721194799998557,12,23,987654321
-0.5,"[0.3, 0.6]",female,yes,0.029166666666666667,2.7314484999988053,12,23,987654321
-0.5,"[0.3, 0.6]",female,yes,0.029166666666666667,2.7416846999985864,12,23,987654321
-0.5,"[0.3, 0.6]",female,yes,0.030208333333333334,2.7519412000001466,12,23,987654321
-0.5166666666666667,"[0.3, 0.6]",female,yes,0.03125,2.7623760999995284,12,23,987654321
-0.5277777777777778,"[0.3, 0.6]",female,yes,0.03333333333333333,2.7726559999991878,12,23,987654321
-0.5444444444444444,"[0.3, 0.6]",female,yes,0.036458333333333336,2.783830799999123,12,23,987654321
-0.5611111111111111,"[0.3, 0.6]",female,yes,0.03958333333333333,2.7941375999998854,12,23,987654321
-0.6037037037037037,"[0.3, 0.6]",female,yes,0.04895833333333333,2.8045915000002424,12,23,987654321
-0.6314814814814815,"[0.3, 0.6]",female,yes,0.05625,2.8148598999996466,12,23,987654321
-0.6537037037037037,"[0.3, 0.6]",female,yes,0.059375,2.8251264999998966,12,23,987654321
-0.6888888888888889,"[0.3, 0.6]",female,yes,0.0625,2.835371399998621,12,23,987654321
-0.7037037037037037,"[0.3, 0.6]",female,yes,0.06354166666666666,2.8456403000000137,12,23,987654321
-0.7166666666666667,"[0.3, 0.6]",female,yes,0.065625,2.8559279999990395,12,23,987654321
-0.7407407407407407,"[0.3, 0.6]",female,yes,0.06770833333333333,2.8665239000001748,12,23,987654321
-0.7481481481481481,"[0.3, 0.6]",female,yes,0.06770833333333333,2.8769305999994685,12,23,987654321
-0.7592592592592593,"[0.3, 0.6]",female,yes,0.06770833333333333,2.88895169999887,12,23,987654321
-0.7796296296296297,"[0.3, 0.6]",female,yes,0.06770833333333333,2.8992925000002288,12,23,987654321
-0.7870370370370371,"[0.3, 0.6]",female,yes,0.06770833333333333,2.909595099999933,12,23,987654321
-0.7962962962962963,"[0.3, 0.6]",female,yes,0.06770833333333333,2.920011299998805,12,23,987654321
-0.812962962962963,"[0.3, 0.6]",female,yes,0.06770833333333333,2.930496699998912,12,23,987654321
-0.8185185185185185,"[0.3, 0.6]",female,yes,0.06875,2.9408321999999316,12,23,987654321
-0.825925925925926,"[0.3, 0.6]",female,yes,0.06979166666666667,2.9511403999986214,12,23,987654321
-0.8314814814814815,"[0.3, 0.6]",female,yes,0.06979166666666667,2.9614141000001837,12,23,987654321
-0.8462962962962963,"[0.3, 0.6]",female,yes,0.07395833333333333,2.971723999999085,12,23,987654321
-0.8518518518518519,"[0.3, 0.6]",female,yes,0.07395833333333333,2.9820393999998487,12,23,987654321
-0.8555555555555555,"[0.3, 0.6]",female,yes,0.07604166666666666,2.992347499999596,12,23,987654321
-0.8666666666666667,"[0.3, 0.6]",female,yes,0.078125,3.0026390999992145,12,23,987654321
-0.8703703703703703,"[0.3, 0.6]",female,yes,0.07916666666666666,3.012899399998787,12,23,987654321
-0.8740740740740741,"[0.3, 0.6]",female,yes,0.08125,3.0231363000002602,12,23,987654321
-0.8759259259259259,"[0.3, 0.6]",female,yes,0.08125,3.03341029999865,12,23,987654321
-0.8759259259259259,"[0.3, 0.6]",female,yes,0.08333333333333333,3.0436663999989833,12,23,987654321
-0.8759259259259259,"[0.3, 0.6]",female,yes,0.08541666666666667,3.0539244999999937,12,23,987654321
-0.8740740740740741,"[0.3, 0.6]",female,yes,0.08645833333333333,3.064277100000254,12,23,987654321
-0.8555555555555555,"[0.3, 0.6]",female,yes,0.09270833333333334,3.074622099999033,12,23,987654321
-0.837037037037037,"[0.3, 0.6]",female,yes,0.09583333333333334,3.084868899999492,12,23,987654321
-0.8166666666666667,"[0.3, 0.6]",female,yes,0.103125,3.095101799999611,12,23,987654321
-0.7944444444444444,"[0.3, 0.6]",female,yes,0.10625,3.105371199999354,12,23,987654321
-0.7333333333333333,"[0.3, 0.6]",female,yes,0.11458333333333333,3.115672399999312,12,23,987654321
-0.7037037037037037,"[0.3, 0.6]",female,yes,0.11770833333333333,3.1259393000000273,12,23,987654321
-0.6722222222222223,"[0.3, 0.6]",female,yes,0.12291666666666666,3.1362666999993962,12,23,987654321
-0.6166666666666667,"[0.3, 0.6]",female,yes,0.13125,3.1465368999997736,12,23,987654321
-0.5851851851851851,"[0.3, 0.6]",female,yes,0.134375,3.156816599999729,12,23,987654321
-0.562962962962963,"[0.3, 0.6]",female,yes,0.13958333333333334,3.167079199998625,12,23,987654321
-0.5388888888888889,"[0.3, 0.6]",female,yes,0.14479166666666668,3.1773579999990034,12,23,987654321
-0.4981481481481482,"[0.3, 0.6]",female,yes,0.15625,3.1876327999998466,12,23,987654321
-0.48148148148148145,"[0.3, 0.6]",female,yes,0.1625,3.1978717999991204,12,23,987654321
-0.4685185185185185,"[0.3, 0.6]",female,yes,0.16666666666666666,3.208169999999882,12,23,987654321
-0.45,"[0.3, 0.6]",female,yes,0.17604166666666668,3.2184510999995837,12,23,987654321
-0.4462962962962963,"[0.3, 0.6]",female,yes,0.17916666666666667,3.228712299998733,12,23,987654321
-0.4444444444444444,"[0.3, 0.6]",female,yes,0.18020833333333333,3.238988799999788,12,23,987654321
-0.4444444444444444,"[0.3, 0.6]",female,yes,0.18229166666666666,3.2492325999992318,12,23,987654321
-0.4444444444444444,"[0.3, 0.6]",female,yes,0.18645833333333334,3.2600499000000127,12,23,987654321
-0.4444444444444444,"[0.3, 0.6]",female,yes,0.18854166666666666,3.270351199998913,12,23,987654321
-0.45,"[0.3, 0.6]",female,yes,0.190625,3.280644599999505,12,23,987654321
-0.4722222222222222,"[0.3, 0.6]",female,yes,0.20104166666666667,3.2908702999993693,12,23,987654321
-0.48703703703703705,"[0.3, 0.6]",female,yes,0.20833333333333334,3.3011479999986477,12,23,987654321
-0.5055555555555555,"[0.3, 0.6]",female,yes,0.21458333333333332,3.311454299999241,12,23,987654321
-0.5259259259259259,"[0.3, 0.6]",female,yes,0.22291666666666668,3.3217535999992833,12,23,987654321
-0.5666666666666667,"[0.3, 0.6]",female,yes,0.2375,3.3320292999997037,12,23,987654321
-0.5907407407407408,"[0.3, 0.6]",female,yes,0.24583333333333332,3.3423660999997082,12,23,987654321
-0.6185185185185185,"[0.3, 0.6]",female,yes,0.2552083333333333,3.3527164999995875,12,23,987654321
-0.6685185185185185,"[0.3, 0.6]",female,yes,0.26666666666666666,3.362941499999579,12,23,987654321
-0.7,"[0.3, 0.6]",female,yes,0.271875,3.3731282999997347,12,23,987654321
-0.725925925925926,"[0.3, 0.6]",female,yes,0.275,3.3833083999998053,12,23,987654321
-0.7537037037037037,"[0.3, 0.6]",female,yes,0.28020833333333334,3.3934998999993695,12,23,987654321
-0.7981481481481482,"[0.3, 0.6]",female,yes,0.28125,3.4037042999989353,12,23,987654321
-0.8166666666666667,"[0.3, 0.6]",female,yes,0.28125,3.4139219999997295,12,23,987654321
-0.8314814814814815,"[0.3, 0.6]",female,yes,0.28125,3.4241127999994205,12,23,987654321
-0.8537037037037037,"[0.3, 0.6]",female,yes,0.28125,3.4343270999997912,12,23,987654321
-0.8629629629629629,"[0.3, 0.6]",female,yes,0.28229166666666666,3.444625999998607,12,23,987654321
-0.8722222222222222,"[0.3, 0.6]",female,yes,0.284375,3.4549502999998367,12,23,987654321
-0.8777777777777778,"[0.3, 0.6]",female,yes,0.28541666666666665,3.4653393999997206,12,23,987654321
-0.8888888888888888,"[0.3, 0.6]",female,yes,0.2864583333333333,3.4780458999994153,12,23,987654321
-0.8944444444444445,"[0.3, 0.6]",female,yes,0.28854166666666664,3.488382499999716,12,23,987654321
-0.8981481481481481,"[0.3, 0.6]",female,yes,0.28854166666666664,3.5021262999998726,12,23,987654321
-0.9018518518518519,"[0.3, 0.6]",female,yes,0.28958333333333336,3.5125320999995893,12,23,987654321
-0.9074074074074074,"[0.3, 0.6]",female,yes,0.290625,3.5229787999996915,12,23,987654321
-0.9111111111111111,"[0.3, 0.6]",female,yes,0.2916666666666667,3.53329709999889,12,23,987654321
-0.9111111111111111,"[0.3, 0.6]",female,yes,0.2916666666666667,3.543553699999393,12,23,987654321
-0.9111111111111111,"[0.3, 0.6]",female,yes,0.2916666666666667,3.5538555000002816,12,23,987654321
-0.9092592592592592,"[0.3, 0.6]",female,yes,0.2916666666666667,3.564161399999648,12,23,987654321
-0.8981481481481481,"[0.3, 0.6]",female,yes,0.29270833333333335,3.5745728999991115,12,23,987654321
-0.8759259259259259,"[0.3, 0.6]",female,yes,0.29375,3.5848826999990706,12,23,987654321
-0.8092592592592592,"[0.3, 0.6]",female,yes,0.29583333333333334,3.5951241000002483,12,23,987654321
-0.762962962962963,"[0.3, 0.6]",female,yes,0.29583333333333334,3.6054728999988583,12,23,987654321
-0.7111111111111111,"[0.3, 0.6]",female,yes,0.29583333333333334,3.615877999998702,12,23,987654321
-0.5851851851851851,"[0.3, 0.6]",female,yes,0.3,3.6266619999987597,12,23,987654321
-0.5203703703703704,"[0.3, 0.6]",female,yes,0.30520833333333336,3.6369926999996096,12,23,987654321
-0.46111111111111114,"[0.3, 0.6]",female,yes,0.31354166666666666,3.6472393999993074,12,23,987654321
-0.4074074074074074,"[0.3, 0.6]",female,yes,0.321875,3.657636199999615,12,23,987654321
-0.2814814814814815,"[0.3, 0.6]",female,yes,0.3385416666666667,3.6680870999989565,12,23,987654321
-0.22777777777777777,"[0.3, 0.6]",female,yes,0.346875,3.678572199998598,12,23,987654321
-0.17777777777777778,"[0.3, 0.6]",female,yes,0.353125,3.688814999999522,12,23,987654321
-0.08518518518518518,"[0.3, 0.6]",female,yes,0.36041666666666666,3.6990714999992633,12,23,987654321
-0.04814814814814815,"[0.3, 0.6]",female,yes,0.3625,3.709557099999074,12,23,987654321
-0.007407407407407408,"[0.3, 0.6]",female,yes,0.3625,3.7202626999987842,12,23,987654321
0.05185185185185185,"[0.3, 0.6]",female,yes,0.3625,3.7305429999996704,12,23,987654321
0.07777777777777778,"[0.3, 0.6]",female,yes,0.3625,3.74084959999891,12,23,987654321
0.1,"[0.3, 0.6]",female,yes,0.3625,3.75117390000014,12,23,987654321
0.1111111111111111,"[0.3, 0.6]",female,yes,0.36354166666666665,3.7614251999984845,12,23,987654321
0.13148148148148148,"[0.3, 0.6]",female,yes,0.37083333333333335,3.771715899998526,12,23,987654321
0.13518518518518519,"[0.3, 0.6]",female,yes,0.37395833333333334,3.782130800000232,12,23,987654321
0.13703703703703704,"[0.3, 0.6]",female,yes,0.37604166666666666,3.792359699998997,12,23,987654321
0.13703703703703704,"[0.3, 0.6]",female,yes,0.38333333333333336,3.8026493999986997,12,23,987654321
0.13703703703703704,"[0.3, 0.6]",female,yes,0.3854166666666667,3.8129220999999234,12,23,987654321
0.13703703703703704,"[0.3, 0.6]",female,yes,0.3875,3.823231799999121,12,23,987654321
0.13148148148148148,"[0.3, 0.6]",female,yes,0.390625,3.833529499999713,12,23,987654321
0.10740740740740741,"[0.3, 0.6]",female,yes,0.4041666666666667,3.8438071999989916,12,23,987654321
